Country Name,Country Code,Time,Time Code,Labor force with primary education (% of total) [SL.TLF.PRIM.ZS],Labor force with tertiary education (% of total) [SL.TLF.TERT.ZS],Labor force with secondary education (% of total) [SL.TLF.SECO.ZS],Scientific and technical journal articles [IP.JRN.ARTC.SC],"Trademark applications, total [IP.TMK.TOTL]",General government final consumption expenditure (% of GDP) [NE.CON.GOVT.ZS],Net official development assistance and official aid received (constant 2012 US$) [DT.ODA.ALLD.KD],"Agriculture, value added (% of GDP) [NV.AGR.TOTL.ZS]","Industry, value added (% of GDP) [NV.IND.TOTL.ZS]","Manufacturing, value added (% of GDP) [NV.IND.MANF.ZS]","Services, etc., value added (% of GDP) [NV.SRV.TETC.ZS]","Unemployment, total (% of total labor force) [SL.UEM.TOTL.ZS]",GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"GDP per capita, PPP (constant 2011 international $) [NY.GDP.PCAP.PP.KD]",Final consumption expenditure (constant LCU) [NE.CON.TOTL.KN],Gross national expenditure (constant LCU) [NE.DAB.TOTL.KN],Discrepancy in expenditure estimate of GDP (constant LCU) [NY.GDP.DISC.KN],"Wage and salaried workers, total (% of total employed) [SL.EMP.WORK.ZS]",Lending interest rate (%) [FR.INR.LEND],"Portfolio Investment, net (BoP, current US$) [BN.KLT.PTXL.CD]","Net capital account (BoP, current US$) [BN.TRF.KOGT.CD]",Gross capital formation (annual % growth) [NE.GDI.TOTL.KD.ZG],GDP (constant LCU) [NY.GDP.MKTP.KN],Exogenous spending,Compensation of employees (current LCU) [GC.XPN.COMP.CN],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",Capital-labour ratio,Gross capital formation (current LCU) [NE.GDI.TOTL.CN]
Algeria,DZA,1960,YR1960,..,..,..,..,..,26.66541947,3411320000,..,..,..,..,..,..,..,31933376500.000000000,33482913800.000000000,-16847465500.000000000,..,..,..,..,..,63672324100.000000000,-47036875800.000000000,..,..,..,5672413700.000000000
Algeria,DZA,1961,YR1961,..,..,..,..,..,23.28126029,4080600000,..,..,..,..,..,-13.60544133,..,24013899800.000000000,20260012100.000000000,-21891703800.000000000,..,..,..,..,-1.923076503,55009423400.000000000,-56641115100.000000000,..,..,..,5672413700.000000000
Algeria,DZA,1962,YR1962,..,..,..,..,..,19.47105528,3414170000,..,..,..,..,..,-19.68504182,..,18138159100.000000000,29459618800.000000000,640059900.000000000,..,..,..,..,-41.176471739,44180795400.000000000,-14081116700.000000000,..,..,..,3500000000.000000000
Algeria,DZA,1963,YR1963,..,..,..,..,..,19.00488404,2281640000,..,..,..,..,..,34.31372877,..,29378707500.000000000,40237934500.000000000,..,..,..,..,..,13.333332471,59340873700.000000000,..,..,..,..,3862069000.000000000
Algeria,DZA,1964,YR1964,..,..,..,..,..,17.04815643,1743440000,..,..,..,..,..,5.839413012,..,31166976000.000000000,39946033200.000000000,..,..,..,..,..,-20.588233711,62806032400.000000000,..,..,..,..,3137931000.000000000
Algeria,DZA,1965,YR1965,..,..,..,..,..,16.37921016,1131190000,12.87621336,37.72877982,13.29856398,49.39500682,..,6.206898209,..,32444311600.000000000,42704339900.000000000,160029900.000000000,..,..,..,..,3.703702905,66704338900.000000000,-23839969100.000000000,..,..,..,3500000000.000000000
Algeria,DZA,1966,YR1966,..,..,..,..,15215,17.63349203,916040000,9.137255729,41.10558154,14.31928385,49.75716626,..,-4.80497094,..,27849474000.000000000,35599216600.000000000,49743300.000000000,..,..,..,..,-23.762376943,63499214800.000000000,-27850254900.000000000,..,..,..,2600000000.000000000
Algeria,DZA,1967,YR1967,..,..,..,..,1481,17.88966612,785710000,10.33066567,42.38588936,14.31493933,47.28344976,..,9.452962559,..,28717930500.000000000,40001771600.000000000,-116158000.000000000,..,..,..,..,48.051947327,69501771800.000000000,-29616158200.000000000,..,..,..,3900000000.000000000
Algeria,DZA,1968,YR1968,..,..,..,..,1120,16.81417947,858310000,10.85337355,42.26376098,14.32308799,46.88286174,..,10.79623858,..,30580346900.000000000,44205346800.000000000,-175002700.000000000,..,..,..,..,21.052632502,77005348900.000000000,-32975004800.000000000,..,..,..,5299999700.000000000
Algeria,DZA,1969,YR1969,..,..,..,..,1162,16.78807951,912500000,9.030164734,42.53146665,15.16711296,48.43836777,..,8.433280276,..,32208539600.000000000,49399427100.000000000,90885700.000000000,..,..,..,..,23.913050142,83499425800.000000000,-34009113000.000000000,..,..,..,6800000000.000000000
Algeria,DZA,1970,YR1970,..,..,..,..,1162,16.53224003,853230000,9.205465737,45.53072727,17.21017755,45.26380343,..,8.862657113,..,35367571500.000000000,56999692400.000000000,132118300.000000000,..,..,..,..,25.730993701,90899693600.000000000,-33767882900.000000000,..,6599999999.000000000,..,8800000000.000000000
Algeria,DZA,1971,YR1971,..,..,..,..,963,18.56780761,810290000,9.569174944,41.31525081,16.99969357,49.11557311,..,-11.33171916,..,37905281000.000000000,59099195300.000000000,93913100.000000000,..,..,..,..,-1.860470207,80599195600.000000000,-21406087200.000000000,..,2626641651.000000000,..,8800000000.000000000
Algeria,DZA,1972,YR1972,..,..,..,..,1620,17.45751829,628740000,8.420845701,48.12796454,16.27246759,43.45119069,..,27.42396948,..,44154134500.000000000,68902694900.000000000,48562000.000000000,..,..,..,..,17.061617235,102702694400.000000000,-33751437500.000000000,..,365630713.000000000,..,10400000000.000000000
Algeria,DZA,1973,YR1973,..,..,..,..,753,15.97860305,599020000,7.039760289,52.98955534,16.51608947,39.97068733,..,3.813176298,..,44967845900.000000000,75218929700.000000000,-448917500.000000000,..,..,..,..,24.291493227,106618929200.000000000,-31848917000.000000000,..,6172839506.000000000,..,13900000300.000000000
Algeria,DZA,1974,YR1974,..,..,..,..,919,11.780078,567330000,7.366629138,57.69762311,8.99254138,34.93574528,..,7.494917704,..,56898981900.000000000,96009928700.000000000,-3189048800.000000000,..,..,..,..,37.785014014,114609930200.000000000,-21789050300.000000000,..,4699612403.000000000,..,22100000800.000000000
Algeria,DZA,1975,YR1975,..,..,..,..,1256,14.35674047,863990000,10.41840814,50.21293843,9.691966938,39.36865079,..,5.045341612,..,64277889000.000000000,107392393200.000000000,-2785493500.000000000,..,..,..,..,8.510645989,120392392700.000000000,-15785493000.000000000,..,8230316653.000000000,..,27900000300.000000000
Algeria,DZA,1976,YR1976,..,..,..,..,2628,13.74290863,509350000,9.926880737,54.10023192,10.66747203,35.97288953,..,8.386756483,..,68926701600.000000000,113689411600.000000000,-2637286100.000000000,..,..,..,..,3.267974199,130489409500.000000000,-19437284000.000000000,..,9430735402.000000000,..,32000000000.000000000
Algeria,DZA,1977,YR1977,..,..,..,..,1310,14.70808188,419080000,8.4701407,55.23090163,10.37953348,36.29896216,..,5.258585985,..,74872897500.000000000,129251307500.000000000,-1321592400.000000000,..,..,..,..,17.510546492,137351307300.000000000,-9421592200.000020000,..,1198928332.000000000,..,40800002000.000000000
Algeria,DZA,1978,YR1978,..,..,..,..,891,15.39716011,529520000,8.805621441,53.68734571,11.75426056,37.50703765,..,9.2148357,..,75534499800.000000000,142308007900.000000000,-126500900.000000000,..,..,..,..,20.107719639,150008004600.000000000,-7826497600.000000000,..,1752392345.000000000,..,54599999500.000000000
Algeria,DZA,1979,YR1979,..,..,..,..,908,15.06428159,269990000,9.016628577,54.52071431,11.47035574,36.46265536,..,7.477826553,..,86787252200.000000000,144825344100.000000000,-4061901800.000000000,..,..,-778560.182904175,..,-7.174887807,161225343000.000000000,-20461900700.000000000,..,1134860051.000000000,..,54500003800.000000000
Algeria,DZA,1980,YR1980,..,..,..,..,961,15.20000002,474180000,8.509234344,57.65171139,10.55408935,33.8390488,..,0.790606971,..,92500000800.000000000,156000002100.000000000,0.000000000,..,..,..,..,2.254429117,162500001800.000000000,-6499999700.000000000,..,9517824498.000000000,..,63500001300.000000000
Algeria,DZA,1981,YR1981,..,..,..,..,753,15.09926827,452450000,9.235127717,57.05382263,10.59490047,33.71104795,..,2.99999609,..,100177502200.000000000,168743493700.000000000,0.000000000,..,..,..,..,7.977949915,167374995500.000000000,1368498200.000000000,..,1465484264.000000000,..,70799999000.000000000
Algeria,DZA,1982,YR1982,..,..,..,..,1294,16.18497166,384600000,8.389786536,56.12298449,11.1516422,35.48723533,..,6.400004115,..,103082647600.000000000,172772118500.000000000,0.000000000,..,..,2830892.294238060,..,1.638519538,178087002100.000000000,-5314883600.000000000,..,654250963.000000000,..,77399998500.000000000
Algeria,DZA,1983,YR1983,..,..,..,..,893,16.21737328,265430000,7.746150479,55.80961117,11.80587996,36.44423546,..,5.400003025,..,109370687500.000000000,182059298800.000000000,0.000000000,..,..,-2088205.814001050,..,4.303565852,187703705600.000000000,-5644406800.000000000,..,596716393.000000000,..,87799996400.000000000
Algeria,DZA,1984,YR1984,..,..,..,..,852,16.03139025,373390000,7.530864305,55.80246775,13.82716047,36.66666713,..,5.59999653,..,115276709900.000000000,190333587500.000000000,0.000000000,..,..,200667.218518296,..,3.258121263,198215106600.000000000,-7881519100.000000000,..,8116397955.000000000,..,94099996700.000000000
Algeria,DZA,1985,YR1985,..,..,..,..,3758,16.71815843,523790000,8.995894076,53.56476464,13.69914188,37.43934282,..,3.699997253,..,120579432400.000000000,199364534300.000000000,0.000000000,..,..,..,..,4.967192902,205549060100.000000000,-6184525800.000000000,..,1048228704.000000000,..,100700000000000.000000000
Algeria,DZA,1986,YR1986,..,..,..,81,2087,18.99833042,372240000,10.17942174,48.11424418,15.70853213,41.70633631,..,0.400001002,..,118167846900.000000000,186133045300.000000000,0.000000000,..,..,..,..,-13.733433292,206371258400.000000000,-20238213100.000000000,..,1237160917.000000000,..,100500000000000.000000000
Algeria,DZA,1987,YR1987,..,..,..,61,3869,19.43157212,399010000,12.87465982,46.42370653,14.88419564,40.70163365,..,-0.699997524,..,111550447600.000000000,165922119600.000000000,0.000000000,..,..,..,..,-20.000726725,204926664700.000000000,-39004545100.000000000,..,7441260913.000000000,..,89200001000.000000000
Algeria,DZA,1988,YR1988,..,..,..,66,958,20.11444846,302100000,12.16765643,45.29246232,14.88895829,42.53987866,..,-1.000005491,..,106084474900.000000000,164798779500.000000000,0.000000000,..,..,-1859752.145759480,..,7.986954897,202877386800.000000000,-38078607300.000000000,..,5911544964.000000000,..,96599998500.000000000
Algeria,DZA,1989,YR1989,..,..,..,73,4357,18.00141754,289970000,13.03901511,45.53388376,12.32032899,41.42710532,..,4.400002159,..,112131293200.000000000,173960740900.000000000,0.000000000,..,..,..,..,5.305594623,211803996200.000000000,-37843255300.000000000,..,9304361258.000000000,..,127300000000000.000000000
Algeria,DZA,1990,YR1990,..,..,..,98,4306,16.06693062,518380000,11.35826743,48.16929124,11.37795243,40.47243974,..,0.800000581,10289.01868,109552271400.000000000,168619069400.000000000,0.000000000,..,..,..,..,-4.468184044,213498429400.000000000,-44879360000.000000000,..,1665253439.000000000,..,158900000000000.000000000
Algeria,DZA,1991,YR1991,..,..,..,106,4271,14.71876907,327310000,10.167058,53.15844693,11.44609737,36.67449615,20.60000038,-1.200000584,9919.812241,106156146700.000000000,159782070300.000000000,0.000000000,..,..,108266.850720313,..,-9.211381986,210936447000.000000000,-51154376700.000000000,..,2588638693.000000000,..,268900000000000.000000000
Algeria,DZA,1992,YR1992,..,..,..,120,5246,16.01793562,530780000,12.12684642,49.71593621,12.31277714,38.15721315,23,1.800002301,9865.555698,112631676900.000000000,161809705000.000000000,0.000000000,..,..,..,..,-8.294315315,214733307900.000000000,-52923602900.000000000,..,3166966191.000000000,..,322400000000000.000000000
Algeria,DZA,1993,YR1993,..,..,..,123,5557,17.32418591,504650000,12.09707289,48.63838278,13.13449375,39.26454053,23.20000076,-2.100000761,9448.062068,110491672600.000000000,156686372900.000000000,0.000000000,..,..,..,..,-6.066371188,210223906800.000000000,-53537533900.000000000,..,2054032612.000000000,..,339200000000000.000000000
Algeria,DZA,1994,YR1994,..,..,..,125,5207,17.87462315,445740000,10.0584369,48.96274558,12.35938602,40.9788187,24.39999962,-0.899996546,9172.864893,111375605800.000000000,159605100600.000000000,0.000000000,..,16.000000000,..,..,4.404804244,208331898900.000000000,-48726798300.000000000,15171800000000000.000000000,2904765612.000000000,2.957098037,44864500000000000.000000000
Algeria,DZA,1995,YR1995,..,..,..,146.3,5152,16.76378984,382710000,10.49781796,50.40057382,11.49787293,39.10160821,27.89999962,3.799994788,9342.797906,114382749700.000000000,163015774200.000000000,0.000000000,..,18.416666667,..,..,0.836703631,216248500200.000000000,-53232726000.000000000,18754600000000000.000000000,2977962649.000000000,3.280613823,61526600000000000.000000000
Algeria,DZA,1996,YR1996,..,..,..,155.6,4507,15.7743188,404420000,11.76669856,51.23046342,9.03892537,37.00283663,28.70000076,4.09999847,9558.02042,113925218300.000000000,160803635100.000000000,0.000000000,..,19.000000000,..,..,-3.607834944,225114685400.000000000,-64311050300.000000000,22275900000000000.000000000,1867907586.000000000,2.962551457,65993500000000000.000000000
Algeria,DZA,1997,YR1997,..,..,..,159.6,4012,16.53837856,364550000,9.482320158,52.30708732,8.72045298,38.2105874,25.39999962,1.099999938,9509.299962,113013817300.000000000,158076401700.000000000,0.000000000,..,15.708333333,..,..,-3.873488363,227590946800.000000000,-69514545100.000000000,24516700000000000.000000000,5733522754.000000000,2.545493480,62407100000000000.000000000
Algeria,DZA,1998,YR1998,..,..,..,156.4,4199,17.79190852,616860000,12.53328136,46.14701934,9.909318814,41.31969803,25.39999962,5.100003609,9846.300969,115726147600.000000000,170195509200.000000000,0.000000000,..,11.500000000,..,..,20.874870006,239198093300.000000000,-69002584100.000000000,26859300000000000.000000000,4950161638.000000000,2.860975528,76843800000000000.000000000
Algeria,DZA,1999,YR1999,..,..,..,185.4,4255,16.78710304,211440000,12.20107884,48.00040618,9.172008959,39.79851609,25.39999962,3.200001553,10019.47372,118966476800.000000000,172314232900.000000000,0.000000000,..,10.750000000,..,..,-2.059146003,246852436000.000000000,-74538203100.000000000,28611500000000000.000000000,2645511134.000000000,3.224951506,92270700000000000.000000000
Algeria,DZA,2000,YR2000,..,..,..,211.3,4606,13.58312168,331270000,8.879883555,58.60671743,7.456331746,32.51339902,29.79999924,2.200000692,10102.93512,121464774700.000000000,171102951500.000000000,0.000000000,..,10.000000000,..,..,-6.953588712,252283191300.000000000,-81180239800.000000000,28959400000000000.000000000,339163189.000000000,3.563195370,103188000000000000.000000000
Algeria,DZA,2001,YR2001,..,..,..,220.5,4765,14.77507427,341600000,10.19560484,52.39945831,..,37.40493685,27.29999924,4.612523744,10432.88156,125110861800.000000000,187090111300.000000000,-123606200.000000000,60.900001526,9.500000000,..,..,14.882544241,263919813400.000000000,-76953308300.000000000,3.24E+11,4225988349.000000000,35018.518518519,11346000000000000.000000000
Algeria,DZA,2002,YR2002,..,..,..,229.7,4401,15.48712159,308180000,9.765767743,52.06833115,..,38.1659011,25.89999962,5.599999981,10879.34443,138130243600.000000000,202401570300.000000000,-7893523500.000000000,..,8.583333333,..,..,13.060957667,278699322900.000000000,-84191276100.000000000,346200000000000.000000000,1418301923.000000000,400.456383593,138638000000000000.000000000
Algeria,DZA,2003,YR2003,..,..,..,280.7,4279,14.80339426,318050000,10.31836707,53.4554551,..,36.22617783,23.70000076,7.200000018,11517.03137,143744794600.000000000,215025235700.000000000,-8298602500.000000000,64.800003052,8.125000000,..,..,9.379647512,298765674200.000000000,-92039041000.000000000,32139800000000000.000000000,4268953958.000000000,4.958307146,159359000000000000.000000000
Algeria,DZA,2004,YR2004,50.40000153,10,20.60000038,344,4508,13.77264803,376160000,9.903523044,54.86524429,..,35.23123266,20.10000038,4.300000003,11857.67273,151476895700.000000000,228181366700.000000000,-1741080700.000000000,59.799999237,8.000000000,..,..,11.237015834,311612598200.000000000,-85172312200.000000000,37851500000000000.000000000,3961800303.000000000,5.403775280,204541000000000000.000000000
Algeria,DZA,2005,YR2005,..,..,..,350.3,5745,11.45042166,404670000,8.01299569,59.73197285,..,32.25503146,15.30000019,5.900000002,12387.16883,157434524400.000000000,243076272800.000000000,1001759000.000000000,38.200000763,8.000000000,..,-2999999.999999860,7.896480774,329997741500.000000000,-85919709700.000000000,3853800000000000.000000000,1382446567.000000000,62.116612175,239385000000000000.000000000
Algeria,DZA,2006,YR2006,..,..,..,413.4,6128,11.23157734,268520000,7.745495309,60.4646529,..,31.78985179,12.30000019,1.699999998,12418.04123,162835911000.000000000,251081346800.000000000,-287087400.000000000,..,8.000000000,..,-5000000.000000230,4.598929682,335607703100.000000000,-84813443700.000000000,4540400000000000.000000000,2314524087.000000000,56.492379526,256498000000000000.000000000
Algeria,DZA,2007,YR2007,..,..,..,480.7,2415,11.64349649,398670000,7.6884525,58.57163983,..,33.73990767,13.80000019,3.399999998,12648.13298,171738272300.000000000,267146113700.000000000,717367300.000000000,..,8.000000000,166150.140563756,-188328.733879762,6.955580598,347018365000.000000000,-79154884000.000000000,6203900000000000.000000000,3673827269.000000000,51.965537807,322389000000000000.000000000
Algeria,DZA,2008,YR2008,..,..,..,536.6,6110,13.20671458,303950000,6.680704895,59.45751688,..,33.86177823,11.30000019,2,12697.60177,186467129400.000000000,275529326700.000000000,-3562101100.000000000,35.000000000,8.000000000,..,-208728.721274085,-2.182031212,353958732300.000000000,-81991506700.000000000,7973500000000000.000000000,4862990528.000000000,51.729478899,412465000000000000.000000000
Algeria,DZA,2009,YR2009,..,..,..,607.5,5752,16.14528607,309110000,10.06624348,51.60473704,..,38.32901948,10.19999981,1.599979654,12685.49263,215873223100.000000000,295003730200.000000000,-39372695300.000000000,33.099998474,8.000000000,..,-60284.290907339,27.939649149,359622000000.000000000,-103990965100.000000000,86052300000000000.000000000,5734333414.000000000,5.430023370,467266000000000000.000000000
Algeria,DZA,2010,YR2010,..,..,..,598.3,5629,17.22675639,199890000,9.029438453,53.85321287,..,37.11734868,10,3.600169066,12910.84087,228199699000.000000000,310996020600.000000000,-49950622600.000000000,33.000000000,8.000000000,-1429752352.172180000,3823618.064697230,12.019710532,372569000000.000000000,-111523602000.000000000,11133000000000000.000000000,3913043478.000000000,44.625348064,496814000000000000.000000000
Algeria,DZA,2011,YR2011,52.90000153,15.19999981,21.5,599.3,5960,20.66808587,179890000,8.615298363,52.71284496,..,38.67185668,10,2.800018252,13026.19166,246667420600.000000000,321746841200.000000000,-61517185000.000000000,67.000000000,8.000000000,-8253949.887500490,-1298582.537973290,2.900000012,383001000000.000000000,-122771343800.000000000,173336000000000000.000000000,4521764663.000000000,0.319575853,55394000000000000.000000000
Algeria,DZA,2012,YR2012,..,..,..,..,6251,20.3191619,144500000,9.395778166,51.25972059,..,39.34450124,11,3.299991384,13196.45577,255964929300.000000000,348654868500.000000000,-53741622100.000000000,..,8.000000000,..,-8872431.972705600,7.199999992,395640000000.000000000,-100726753600.000000000,..,8894585294.000000000,..,63365000000000000.000000000
Algeria,DZA,2013,YR2013,..,..,..,..,3717,19.14047074,201510000,10.64823583,47.79220494,..,41.55955923,9.800000191,2.8,13300.68203,262805157900.000000000,374475299600.000000000,-47354533900.000000000,69.000000000,8.000000000,..,223822.161450262,8.599999951,406717920000.000000000,-79597154300.000000000,..,3253684177.000000000,..,722071000000000000.000000000
Algeria,DZA,2014,YR2014,..,..,..,..,..,19.43306122,..,11.09494072,45.65004874,..,43.25501054,9.5,3.80000001,13540.79671,269649834800.000000000,396966393000.000000000,-41885696600.000000000,70.900001526,8.000000000,..,-3120500.634867380,6.400000043,422173201000.000000000,-67092504600.000000000,..,2916406413.000000000,..,784671000000000000.000000000
Algeria,DZA,2015,YR2015,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4784976963.000000000,..,..
American Samoa,ASM,1960,YR1960,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,1961,YR1961,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,1962,YR1962,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,1963,YR1963,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,1964,YR1964,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,1965,YR1965,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,1966,YR1966,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,1967,YR1967,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,1968,YR1968,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,1969,YR1969,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,1970,YR1970,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,1971,YR1971,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,1972,YR1972,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,1973,YR1973,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,1974,YR1974,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,1975,YR1975,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,1976,YR1976,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,1977,YR1977,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,1980,YR1980,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,1981,YR1981,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
